userID,username,ranking
592,elramir2,Grandmaster
593,404 Akre,Grandmaster
594,Tollkühn,Grandmaster
595,Darlik1,Grandmaster
596,Jopa1,Grandmaster
597,Snow Lion,Grandmaster
598,xKenzuke1,Grandmaster
599,FαkeTaxi,Grandmaster
600,WeiZoR,Grandmaster
601,Froggen,Grandmaster
602,Infoneral,Grandmaster
603,Björnen Baloo,Grandmaster
604,Sultan Cagri,Grandmaster
605,vnodwdje,Grandmaster
606,Nathan der Weise,Grandmaster
607,Roulette,Grandmaster
608,Åtorp FTW,Grandmaster
609,Lightdengel,Grandmaster
610,IIIlllIIIlIl,Grandmaster
611,Irode,Grandmaster
612,10x your peak,Grandmaster
613,twtchtvELOSANTA,Grandmaster
614,happy guy1,Grandmaster
615,Chemera,Grandmaster
616,Griffon1,Grandmaster
617,Nikola Senpai,Grandmaster
618,Sacre,Grandmaster
619,ad is bait,Grandmaster
620,GODZILLA66666666,Grandmaster
621,BFG Falleo,Grandmaster
622,Sleep Dealér,Grandmaster
623,VıNINE NERO,Grandmaster
624,qssbbbbb,Grandmaster
625,kxxd,Grandmaster
626,Haþubu,Grandmaster
627,waena top acc,Grandmaster
628,998 ZAMULEK,Grandmaster
629,MIDLANE DEMON,Grandmaster
630,Fleshy1,Grandmaster
631,MercedesBenzE500,Grandmaster
632,Mohayto,Grandmaster
633,LM07,Grandmaster
634,ruep,Grandmaster
635,CHALL BTW,Grandmaster
636,KLOSHARS40FIRMI,Grandmaster
637,Goldenpenny,Grandmaster
638,ClickJJ,Grandmaster
639,1ST atilgancocuk,Grandmaster
640,Shinzouku,Grandmaster
641,Agent Lakers,Grandmaster
642,SSSSSSSSTILLNUMB,Grandmaster
643,A41G Blank,Grandmaster
644,ROAR Menterlist,Grandmaster
645,IlIlIlIlIllIlIl,Grandmaster
646,TurningBackTime1,Grandmaster
647,lordnabos,Grandmaster
648,BetterBlameJung,Grandmaster
649,MrCaptainSexy,Grandmaster
650,Prince Disco,Grandmaster
651,Veignorenn,Grandmaster
652,oli5993,Grandmaster
653,SmilingInMyChair,Grandmaster
654,Soendergaaard,Grandmaster
655,silkysmath,Grandmaster
656,11 15 Pray,Grandmaster
657,Twitch Ag0nyPain,Grandmaster
658,somebοdy new,Grandmaster
659,yesname,Grandmaster
660,GXR Monk,Grandmaster
661,ToxicHill,Grandmaster
662,TRYHARDER321,Grandmaster
663,Hatrixx,Grandmaster
664,OLA MESΑ,Grandmaster
665,H ι r o,Grandmaster
666,leo test1,Grandmaster
667,Nìda,Grandmaster
668,xDrop,Grandmaster
669,bobber kong,Grandmaster
